objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain,inferred_gender,century,medium_category
436519,Bust of a Woman,European Paintings,Paintings,American,Oil on panel,1517,1517,1518,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100519-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100519-001.jpg,True,True,male,16th c. CE,painting
436522,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Tempera on wood,1915,1915,1916,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100522-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100522-001.jpg,False,True,male,20th c. CE,painting
436523,Village Festival,European Paintings,Paintings,Netherlandish,Tempera on wood,1817,1817,1820,Jan van Eyck,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100523-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100523-001.jpg,True,True,male,19th c. CE,painting
436525,Mountain View at Sunset,European Paintings,Prints,British,Drypoint,1728,1728,1732,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100525-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100525-001.jpg,False,True,male,18th c. CE,other
436526,Landscape with River,European Paintings,Paintings,French,Oil on canvas,1723,1723,1726,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100526-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100526-001.jpg,False,True,male,18th c. CE,painting
436527,Still Life with Flowers,Modern and Contemporary Art,Drawings,British,Pen and brown ink,1612,1612,1615,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100527-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100527-001.jpg,True,True,male,17th c. CE,drawing_paper
436528,Mythological Scene,Modern and Contemporary Art,Drawings,French,Embroidered silk textile,1552,1552,1556,Marie-Denise Villers,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100528-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100528-001.jpg,False,True,female,16th c. CE,other
436533,Studies of Hands and Drapery,European Paintings,Paintings,French,Tempera on wood,1723,1723,1727,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100533-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100533-001.jpg,True,True,male,18th c. CE,painting
436534,Study of a Young Woman,European Paintings,Paintings,French,Oil on canvas,1827,1827,1829,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100534-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100534-001.jpg,False,True,male,19th c. CE,painting
436535,Mountain View at Sunset,European Paintings,Paintings,American,Tempera on wood,1929,1929,1933,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100535-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100535-001.jpg,True,True,female,20th c. CE,painting
436536,Portrait of a Noblewoman by Elder,Modern and Contemporary Art,Drawings,German,Watercolor and ink on paper,1814,1814,1815,Lucas Cranach the Elder,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100536-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100536-001.jpg,True,True,male,19th c. CE,drawing_paper
436537,Bust of a Woman,European Paintings,Paintings,Flemish,Oil on panel,1676,1676,1678,Anthony van Dyck,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100537-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100537-001.jpg,True,True,male,17th c. CE,painting
436540,The Holy Family,European Paintings,Paintings,French,Oil on canvas,1955,1955,1960,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100540-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100540-001.jpg,True,True,male,20th c. CE,painting
436541,Village Festival,European Paintings,Paintings,Flemish,Tempera on wood,1818,1818,1822,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100541-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100541-001.jpg,False,True,male,19th c. CE,painting
436542,Mythological Scene,European Paintings,Paintings,French,Oil on panel,1625,1625,1626,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100542-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100542-001.jpg,True,True,male,17th c. CE,painting
436544,Portrait of a Gentleman by Rijn,European Paintings,Paintings,Dutch,Oil on panel,1880,1880,1882,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100544-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100544-001.jpg,True,True,male,19th c. CE,painting
436545,Village Festival,European Paintings,Paintings,American,Oil on panel,1690,1690,1691,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100545-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100545-001.jpg,True,True,male,17th c. CE,painting
436546,Saint Jerome in His Study,European Paintings,Paintings,Dutch,Oil on canvas,1510,1510,1515,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100546-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100546-001.jpg,False,True,male,16th c. CE,painting
436548,Still Life with Flowers,European Paintings,Prints,Swiss,Etching and engraving,1762,1762,1767,Angelica Kauffman,Swiss,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100548-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100548-001.jpg,True,True,female,18th c. CE,print
436550,Landscape with River,European Paintings,Paintings,British,Tempera on wood,1725,1725,1730,Joshua Reynolds,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100550-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100550-001.jpg,True,True,male,18th c. CE,painting
436552,Still Life with Flowers,European Paintings,Paintings,Dutch,Oil on canvas,1773,1773,1776,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100552-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100552-001.jpg,False,True,male,18th c. CE,painting
436553,Allegory of Spring,European Paintings,Paintings,Netherlandish,Tempera on wood,1736,1736,1740,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100553-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100553-001.jpg,True,True,male,18th c. CE,painting
436554,Saint Jerome in His Study,European Paintings,Paintings,French,Oil on panel,1823,1823,1827,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100554-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100554-001.jpg,True,True,male,19th c. CE,painting
436555,Studies of Hands and Drapery,European Paintings,Paintings,Spanish,Oil and acrylic on canvas,1719,1719,1722,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100555-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100555-001.jpg,False,True,male,18th c. CE,painting
436557,Village Festival,European Paintings,Paintings,Dutch,Oil on panel,1462,1462,1467,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100557-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100557-001.jpg,False,True,female,15th c. CE,painting
436558,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Oil on panel,1816,1816,1818,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100558-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100558-001.jpg,False,True,male,19th c. CE,painting
436559,Portrait of a Gentleman by Gogh,European Paintings,Paintings,Dutch,Oil on panel,1857,1857,1860,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100559-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100559-001.jpg,True,True,male,19th c. CE,painting
436560,Portrait of a Noblewoman by Leyster,European Paintings,Paintings,Dutch,Oil on canvas,1852,1852,1853,Judith Leyster,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100560-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100560-001.jpg,False,True,female,19th c. CE,painting
436562,Mythological Scene,European Paintings,Paintings,Flemish,Oil on panel,1588,1588,1593,Clara Peeters,Flemish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100562-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100562-001.jpg,False,True,female,16th c. CE,painting
436564,Village Festival,European Paintings,Paintings,French,Oil on panel,1641,1641,1646,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100564-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100564-001.jpg,True,True,female,17th c. CE,painting
436565,Portrait of a Noblewoman by Monet,European Paintings,Paintings,French,Oil and acrylic on canvas,1763,1763,1768,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100565-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100565-001.jpg,True,True,male,18th c. CE,painting
436568,Bust of a Woman,European Paintings,Paintings,Spanish,Oil on canvas,1917,1917,1920,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100568-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100568-001.jpg,True,True,male,20th c. CE,painting
436569,Studies of Hands and Drapery,European Paintings,Paintings,American,Oil on canvas,1668,1668,1670,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100569-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100569-001.jpg,False,True,male,17th c. CE,painting
436572,Saint Jerome in His Study,European Paintings,Paintings,American,Tempera on wood,1720,1720,1725,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100572-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100572-001.jpg,False,True,male,18th c. CE,painting
436573,Village Festival,European Paintings,Prints,French,Lithograph on paper,1816,1816,1819,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100573-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100573-001.jpg,False,True,male,19th c. CE,print
436574,Self-Portrait,European Paintings,Paintings,French,Oil on canvas,1832,1832,1834,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100574-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100574-001.jpg,True,True,male,19th c. CE,painting
436575,Self-Portrait,European Paintings,Paintings,Spanish,Oil on canvas,1922,1922,1927,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100575-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100575-001.jpg,True,True,male,20th c. CE,painting
436576,Interior Scene,European Paintings,Prints,French,Lithograph on paper,1538,1538,1541,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100576-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100576-001.jpg,True,True,female,16th c. CE,print
436577,Interior Scene,European Paintings,Paintings,German,Oil and acrylic on canvas,1888,1888,1893,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100577-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100577-001.jpg,True,True,male,19th c. CE,painting
436578,Bust of a Woman,Modern and Contemporary Art,Drawings,American,Watercolor and ink on paper,1770,1770,1771,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100578-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100578-001.jpg,True,True,female,18th c. CE,drawing_paper
436579,Landscape with River,European Paintings,Paintings,American,Oil and acrylic on canvas,1668,1668,1669,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100579-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100579-001.jpg,True,True,female,17th c. CE,painting
436581,Bust of a Woman,European Paintings,Paintings,Netherlandish,Oil on panel,1917,1917,1921,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100581-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100581-001.jpg,False,True,female,20th c. CE,painting
436582,Study of a Young Woman,European Paintings,Paintings,German,Oil on canvas,1712,1712,1717,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100582-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100582-001.jpg,False,True,male,18th c. CE,painting
436585,Allegory of Spring,European Paintings,Paintings,German,Oil on canvas,1671,1671,1674,Hans Holbein the Younger,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100585-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100585-001.jpg,False,True,male,17th c. CE,painting
436586,Saint Jerome in His Study,European Paintings,Paintings,American,Oil on panel,1531,1531,1534,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100586-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100586-001.jpg,True,True,male,16th c. CE,painting
436591,Studies of Hands and Drapery,European Paintings,Paintings,French,Tempera on wood,1829,1829,1832,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100591-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100591-001.jpg,False,True,male,19th c. CE,painting
436592,Bust of a Woman,European Paintings,Paintings,American,Oil on panel,1647,1647,1651,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100592-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100592-001.jpg,False,True,female,17th c. CE,painting
436593,Saint Jerome in His Study,European Paintings,Paintings,British,Oil on canvas,1624,1624,1629,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100593-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100593-001.jpg,True,True,male,17th c. CE,painting
436594,Village Festival,European Paintings,Paintings,French,Oil on panel,1849,1849,1850,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100594-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100594-001.jpg,False,True,male,19th c. CE,painting
436595,Bust of a Woman,European Paintings,Paintings,American,Oil on panel,1717,1717,1719,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100595-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100595-001.jpg,False,True,male,18th c. CE,painting
436600,Still Life with Flowers,European Paintings,Paintings,German,Oil and acrylic on canvas,1666,1666,1668,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100600-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100600-001.jpg,True,True,male,17th c. CE,painting
436602,Village Festival,European Paintings,Paintings,French,Tempera on wood,1621,1621,1626,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100602-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100602-001.jpg,False,True,female,17th c. CE,painting
436603,Study of a Young Woman,European Paintings,Paintings,Dutch,Oil on panel,1582,1582,1587,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100603-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100603-001.jpg,False,True,male,16th c. CE,painting
436604,The Holy Family,European Paintings,Prints,German,Lithograph on paper,1515,1515,1519,Albrecht Dürer,German,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100604-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100604-001.jpg,True,True,male,16th c. CE,print
436606,Still Life with Flowers,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1646,1646,1648,Rogier van der Weyden,Netherlandish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100606-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100606-001.jpg,True,True,male,17th c. CE,painting
436608,The Holy Family,European Paintings,Paintings,Netherlandish,Tempera on wood,1782,1782,1786,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100608-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100608-001.jpg,True,True,female,18th c. CE,painting
