objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,primaryImage,primaryImageSmall,isHighlight,isPublicDomain
436360,Portrait of a Noblewoman by Labille-Guiard,European Paintings,Paintings,French,Oil on panel,1765,1765,1766,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100360-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100360-001.jpg,False,True
436361,Portrait of a Noblewoman by Manet,European Paintings,Paintings,French,Oil and acrylic on canvas,1841,1841,1843,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100361-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100361-001.jpg,False,True
436362,Still Life with Flowers,European Paintings,Paintings,German,Oil and acrylic on canvas,1721,1721,1726,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100362-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100362-001.jpg,False,True
436363,Portrait of a Noblewoman by Bonheur,European Paintings,Paintings,French,Tempera on wood,1790,1790,1795,Rosa Bonheur,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100363-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100363-001.jpg,True,True
436364,Study of a Young Woman,European Paintings,Paintings,Italian,Tempera on wood,1896,1896,1899,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100364-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100364-001.jpg,False,True
436365,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil and acrylic on canvas,1734,1734,1736,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100365-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100365-001.jpg,False,True
436366,Studies of Hands and Drapery,European Paintings,Paintings,Italian,Oil and acrylic on canvas,1885,1885,1890,Rosalba Carriera,Italian,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100366-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100366-001.jpg,False,True
436367,Still Life with Flowers,European Paintings,Paintings,American,Tempera on wood,1904,1904,1908,Edmonia Lewis,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100367-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100367-001.jpg,False,True
436368,Still Life with Flowers,European Paintings,Prints,American,Etching and engraving,1686,1686,1690,Harriet Hosmer,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100368-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100368-001.jpg,False,True
436369,Interior Scene,European Paintings,Paintings,British,Oil and acrylic on canvas,1543,1543,1548,J.M.W. Turner,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100369-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100369-001.jpg,False,True
436370,Mythological Scene,European Paintings,Paintings,French,Tempera on wood,1533,1533,1535,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100370-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100370-001.jpg,False,True
436371,The Holy Family,European Paintings,Paintings,Unknown,Oil and acrylic on canvas,1418,1418,1422,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100371-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100371-001.jpg,True,True
436372,Interior Scene,Modern and Contemporary Art,Drawings,Netherlandish,Charcoal on paper,1588,1588,1589,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100372-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100372-001.jpg,True,True
436373,Still Life with Flowers,European Paintings,Paintings,Dutch,Oil on canvas,1815,1815,1819,Judith Leyster,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100373-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100373-001.jpg,True,True
436374,Mythological Scene,Modern and Contemporary Art,Drawings,French,Charcoal on paper,1522,1522,1527,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100374-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100374-001.jpg,False,True
436375,Study of a Young Woman,European Paintings,Prints,Netherlandish,Etching and engraving,1616,1616,1620,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100375-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100375-001.jpg,True,True
436376,Portrait of a Noblewoman by Rodin,European Paintings,Prints,French,Lithograph on paper,1869,1869,1872,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100376-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100376-001.jpg,True,True
436377,Self-Portrait,European Paintings,Paintings,Netherlandish,Oil on canvas,1488,1488,1491,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100377-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100377-001.jpg,True,True
436378,Landscape with River,European Paintings,Paintings,Unknown,Oil on canvas,1837,1837,1842,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100378-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100378-001.jpg,False,True
436379,Self-Portrait,European Paintings,Paintings,German,Oil on panel,1634,1634,1636,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100379-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100379-001.jpg,False,True
436380,Mythological Scene,Modern and Contemporary Art,Drawings,French,Ivory plaque,1523,1523,1524,Auguste Rodin,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100380-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100380-001.jpg,True,True
436381,Village Festival,European Paintings,Prints,Unknown,Lithograph on paper,1833,1833,1838,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100381-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100381-001.jpg,False,True
436382,Self-Portrait,European Paintings,Paintings,Netherlandish,Tempera on wood,1855,1855,1859,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100382-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100382-001.jpg,False,True
436383,Mythological Scene,European Paintings,Prints,German,Woodcut,1887,1887,1890,,German,,https://images.metmuseum.org/CRDImages/ep/original/DP-100383-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100383-001.jpg,False,True
436384,Village Festival,European Paintings,Paintings,Italian,Oil on canvas,1867,1867,1870,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100384-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100384-001.jpg,True,True
436385,Saint Jerome in His Study,European Paintings,Paintings,Dutch,Tempera on wood,1876,1876,1878,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100385-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100385-001.jpg,True,True
436386,Mountain View at Sunset,European Paintings,Paintings,French,Tempera on wood,1650,1650,1655,Édouard Manet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100386-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100386-001.jpg,True,True
436387,Portrait of a Gentleman by Monet,European Paintings,Prints,French,Lithograph on paper,1622,1622,1625,Claude Monet,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100387-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100387-001.jpg,False,True
436388,Study of a Young Woman,European Paintings,Paintings,Spanish,Tempera on wood,1884,1884,1889,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100388-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100388-001.jpg,False,True
436389,Studies of Hands and Drapery,European Paintings,Prints,Flemish,Etching and engraving,1882,1882,1884,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100389-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100389-001.jpg,False,True
436390,Mythological Scene,Modern and Contemporary Art,Drawings,French,Watercolor and ink on paper,1953,1953,1957,Paul Cézanne,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100390-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100390-001.jpg,True,True
436391,Interior Scene,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1717,1717,1719,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100391-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100391-001.jpg,True,True
436392,Portrait of a Noblewoman,European Paintings,Paintings,Italian,Tempera on wood,1790,1790,1793,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100392-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100392-001.jpg,True,True
436393,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil on panel,1851,1851,1855,Marie-Gabrielle Capet,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100393-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100393-001.jpg,False,True
436394,Self-Portrait,European Paintings,Paintings,American,Oil on canvas,1686,1686,1689,John Singer Sargent,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100394-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100394-001.jpg,False,True
436395,Interior Scene,European Paintings,Paintings,Dutch,Oil on canvas,1898,1898,1899,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100395-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100395-001.jpg,False,True
436396,Village Festival,European Paintings,Paintings,American,Oil and acrylic on canvas,1843,1843,1845,Mary Cassatt,American,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100396-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100396-001.jpg,True,True
436397,Study of a Young Woman,Modern and Contemporary Art,Drawings,Unknown,Charcoal on paper,1771,1771,1773,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100397-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100397-001.jpg,True,True
436398,Allegory of Spring,European Paintings,Paintings,French,Oil and acrylic on canvas,1841,1841,1846,Edgar Degas,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100398-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100398-001.jpg,True,True
436399,Village Festival,European Paintings,Paintings,Netherlandish,Tempera on wood,1824,1824,1827,Catharina van Hemessen,Netherlandish,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100399-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100399-001.jpg,False,True
436400,Mountain View at Sunset,European Paintings,Prints,French,Lithograph on paper,1586,1586,1591,Élisabeth Louise Vigée Le Brun,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100400-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100400-001.jpg,False,True
436401,Portrait of a Gentleman by Gogh,European Paintings,Paintings,Dutch,Oil on canvas,1959,1959,1962,Vincent van Gogh,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100401-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100401-001.jpg,True,True
436402,Studies of Hands and Drapery,European Paintings,Paintings,French,Oil on canvas,1720,1720,1722,,French,,https://images.metmuseum.org/CRDImages/ep/original/DP-100402-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100402-001.jpg,False,True
436403,Studies of Hands and Drapery,European Paintings,Paintings,Netherlandish,Oil on canvas,1811,1811,1815,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100403-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100403-001.jpg,True,True
436404,Studies of Hands and Drapery,European Paintings,Paintings,Flemish,Oil on panel,1652,1652,1657,Peter Paul Rubens,Flemish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100404-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100404-001.jpg,False,True
436405,Mythological Scene,European Paintings,Paintings,British,Oil on panel,1880,1880,1881,Thomas Gainsborough,British,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100405-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100405-001.jpg,False,True
436406,Self-Portrait,European Paintings,Prints,French,Etching and engraving,1784,1784,1785,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100406-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100406-001.jpg,False,True
436407,Allegory of Spring,European Paintings,Paintings,American,Oil on canvas,1435,1435,1436,Winslow Homer,American,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100407-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100407-001.jpg,True,True
436408,Bust of a Woman,European Paintings,Paintings,Netherlandish,Tempera on wood,1929,1929,1932,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100408-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100408-001.jpg,False,True
436409,Self-Portrait,European Paintings,Paintings,Italian,Oil on canvas,1539,1539,1544,,Italian,,https://images.metmuseum.org/CRDImages/ep/original/DP-100409-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100409-001.jpg,True,True
436410,Self-Portrait,European Paintings,Paintings,Dutch,Oil and acrylic on canvas,1633,1633,1634,Rachel Ruysch,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100410-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100410-001.jpg,True,True
436411,Allegory of Spring,European Paintings,Paintings,Unknown,Tempera on wood,1911,1911,1913,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100411-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100411-001.jpg,True,True
436412,Interior Scene,European Paintings,Paintings,French,Tempera on wood,1924,1924,1926,Jean-Antoine Houdon,French,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100412-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100412-001.jpg,False,True
436413,Saint Jerome in His Study,European Paintings,Paintings,Netherlandish,Oil and acrylic on canvas,1717,1717,1720,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100413-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100413-001.jpg,True,True
436414,Saint Jerome in His Study,European Paintings,Paintings,French,Oil and acrylic on canvas,1829,1829,1830,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100414-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100414-001.jpg,False,True
436415,The Holy Family,European Paintings,Paintings,French,Oil on panel,1776,1776,1781,Camille Claudel,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100415-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100415-001.jpg,True,True
436416,Saint Jerome in His Study,European Paintings,Paintings,French,Tempera on wood,1664,1664,1666,Suzanne Valadon,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100416-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100416-001.jpg,True,True
436417,Self-Portrait,European Paintings,Paintings,Unknown,Oil on panel,1627,1627,1632,,Unknown,,https://images.metmuseum.org/CRDImages/ep/original/DP-100417-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100417-001.jpg,True,True
436418,Bust of a Woman,Modern and Contemporary Art,Drawings,Dutch,Graphite on paper,1865,1865,1870,Judith Leyster,Dutch,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100418-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100418-001.jpg,True,True
436419,The Holy Family,European Paintings,Paintings,French,Oil on panel,1833,1833,1836,Adélaïde Labille-Guiard,French,Female,https://images.metmuseum.org/CRDImages/ep/original/DP-100419-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100419-001.jpg,False,True
436420,Portrait of a Gentleman,European Paintings,Paintings,Netherlandish,Tempera on wood,1862,1862,1864,,Netherlandish,,https://images.metmuseum.org/CRDImages/ep/original/DP-100420-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100420-001.jpg,True,True
436421,Portrait of a Noblewoman by Rijn,European Paintings,Paintings,Dutch,Tempera on wood,1826,1826,1831,Rembrandt van Rijn,Dutch,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100421-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100421-001.jpg,True,True
436422,Study of a Young Woman,European Paintings,Paintings,Spanish,Oil on canvas,1586,1586,1590,Diego Velázquez,Spanish,Male,https://images.metmuseum.org/CRDImages/ep/original/DP-100422-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-100422-001.jpg,True,True
