objectID,title,department,classification,culture,medium,objectDate,objectBeginDate,objectEndDate,artistDisplayName,artistNationality,artistGender,artistBeginDate,artistEndDate,primaryImage,primaryImageSmall,tags,creditLine,isHighlight,source_harvest
459071,Portrait of a Woman,Robert Lehman Collection,Paintings,Franco-Flemish,Oil on oak panel,ca. 1470–80,1465,1475,Netherlandish or French,Netherlandish or French,,1475.0,1480.0,https://images.metmuseum.org/CRDImages/rl/original/SLP0129.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP0129.jpg,Portraits;Women,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459073,Virgin and Child with a Dragonfly,Robert Lehman Collection,Paintings,Netherlandish and French,Oil and tempera (?) on paper laid down on oak panel,ca. 1500,1495,1505,Master of Saint Giles,"Netherlandish, French",,1475.0,1550.0,https://images.metmuseum.org/CRDImages/rl/original/DT3093.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3093.jpg,Madonna and Child,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
458963,"Madonna and Child Enthroned with Saint John the Evangelist, Saint Peter, Saint Agnes, Saint Catherine of Alexandria, Saint Lucy, an Unidentified Female Saint, Saint Paul, and Saint John the Baptist, with Eve and the Serpent; the Annunciation",Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",1390s,1385,1405,Paolo di Giovanni Fei,Italian,,1369.0,1411.0,https://images.metmuseum.org/CRDImages/rl/original/DT3014.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3014.jpg,Madonna and Child;Saint John the Evangelist;Saint Peter;Eve;Annunciation;Saints,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459057,Saint Christopher and the Infant Christ,Robert Lehman Collection,Paintings,,Oil on oak panel,After 1485,1474,1488,Dieric Bouts,Netherlandish,,1457.0,1475.0,https://images.metmuseum.org/CRDImages/rl/original/DP-26610-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-26610-001.jpg,Christ;Saint Christopher,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459058,The Adoration of the Christ Child,Robert Lehman Collection,Paintings,Netherlandish,Oil on oak panel,possibly 1496–1502,1491,1507,Master of Frankfurt,Netherlandish,,1491.0,1515.0,https://images.metmuseum.org/CRDImages/rl/original/DT1463.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT1463.jpg,Men;Angels;Virgin Mary;Jesus,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459078,Nymph of the Spring,Robert Lehman Collection,Paintings,,Oil on beech panel,ca. 1545–50,1540,1555,Lucas Cranach the Younger,German,,1515.0,1586.0,https://images.metmuseum.org/CRDImages/rl/original/DP159773.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP159773.jpg,Birds;Female Nudes;Nymphs,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459257,Saint Michael,Robert Lehman Collection,Paintings,,"Tempera and silver on wood, gold ground",mid-1430s,1430,1440,Pietro di Giovanni d'Ambrogio,Italian,,1410.0,1449.0,https://images.metmuseum.org/CRDImages/rl/original/DP366034.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP366034.jpg,Saint Michael,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459134,Madonna and Child,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1340,1337,1343,Lippo Memmi (Filippo di Memmo),Italian,,1317.0,1356.0,https://images.metmuseum.org/CRDImages/rl/original/LC-1975_1_010_001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/LC-1975_1_010_001.jpg,Madonna and Child,"Robert Lehman Collection, 1975
1975.1.10",False,results_harvest_17_departments/met_metadata.csv
458981,Madonna and Child Enthroned with Two Cherubim,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1440,1435,1445,Sano di Pietro (Ansano di Pietro di Mencio),Italian,,1405.0,1481.0,https://images.metmuseum.org/CRDImages/rl/original/DT3030.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3030.jpg,Angels;Madonna and Child,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459005,The Crucifixion,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1365,1360,1370,Andrea di Cione (Orcagna),Italian,,1315.0,1368.0,https://images.metmuseum.org/CRDImages/rl/original/DT3046.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3046.jpg,Sadness;Angels;Virgin Mary;Crucifixion,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459059,The Holy Family,Robert Lehman Collection,Paintings,Netherlandish,Oil on oak panel,possibly 1527–33,1522,1538,Joos van Cleve,Netherlandish,,1485.0,1541.0,https://images.metmuseum.org/CRDImages/rl/original/DT3079.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3079.jpg,Christ;Holy Family;Virgin Mary,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
458954,Saint Mary Magdalen,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",1350s,1336,1370,Lippo Memmi (Filippo di Memmo),Italian,,1317.0,1356.0,https://images.metmuseum.org/CRDImages/rl/original/DP-14829-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-14829-001.jpg,Mary Magdalene,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459186,Study for the Equestrian Monument to Francesco Sforza,Robert Lehman Collection,Drawings,,"Pen and brown ink, light and dark brown wash; outlines of the horse and rider pricked for transfer.",early to mid 1480s,1480,1487,Antonio Pollaiuolo,Italian,,1432.0,1498.0,https://images.metmuseum.org/CRDImages/rl/original/DP324215.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP324215.jpg,Men;Horses,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
458958,Head of the Virgin,Robert Lehman Collection,Paintings,,Tempera on wood (paint around head scraped away and vacant area gessoed),ca. 1415–18,1410,1420,Taddeo di Bartolo,Italian,,1362.0,1422.0,https://images.metmuseum.org/CRDImages/rl/original/DP293275.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP293275.jpg,Heads;Virgin Mary,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
458969,The Virgin Annunciate,Robert Lehman Collection,Paintings,,"Tempera on wood, gold ground",ca. 1445–50,1440,1455,Andrea Delitio,Italian,,1435.0,1485.0,https://images.metmuseum.org/CRDImages/rl/original/DP267396.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP267396.jpg,Virgin Mary,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459064,Adoration of the Magi,Robert Lehman Collection,Paintings,Netherlandish,Oil on oak panel,probably seventeenth century,1600,1699,Imitator of Netherlandish (Antwerp Mannerist) Painter,Netherlandish,,,,https://images.metmuseum.org/CRDImages/rl/original/DT3085.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3085.jpg,Men;Madonna and Child;Adoration of the Magi,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459582,The Holy Virgins Greeted by Christ as They Enter the Gates of Paradise,Robert Lehman Collection,Manuscripts and Illuminations,,Tempera and gold leaf on parchment,ca. 1467–70,1464,1473,Simon Marmion,French,,1425.0,1489.0,https://images.metmuseum.org/CRDImages/rl/original/DT3614.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DT3614.jpg,Women;Angels;Christ;Heaven,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459001,Madonna Adoring the Child,Robert Lehman Collection,Paintings,,Tempera and gold on wood,ca. 1490–95,1485,1495,Botticelli (Alessandro di Mariano Filipepi),Italian,,1444.0,1510.0,https://images.metmuseum.org/CRDImages/rl/original/DP318246.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP318246.jpg,Virgin Mary;Jesus;Nativity,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
459227,Emperor Vespasian Cured by Veronica's Veil,Robert Lehman Collection,Textiles-Tapestries,"Flemish, Brussels","Wool, silk, and gilt-metal-strip-wrapped silk in slit, dovetailed, and double interlocking tapestry weave.",ca. 1510,1510,1510,,,,,,https://images.metmuseum.org/CRDImages/rl/original/DP-14326-001.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/DP-14326-001.jpg,Birds;Men;Women;Dogs;Christ;Beds,"Robert Lehman Collection, 1975",True,results_harvest_17_departments/met_metadata.csv
720984,Model for a medal of Francesco Redi; a Ship at Sea,Robert Lehman Collection,Medals,,Wax on slate.,1677,1677,1677,Massimiliano Soldani,Italian,,1656.0,1740.0,https://images.metmuseum.org/CRDImages/rl/original/SLP1320b.jpg,https://images.metmuseum.org/CRDImages/rl/web-large/SLP1320b.jpg,Ships,"Robert Lehman Collection, 1975",False,results_harvest_17_departments/met_metadata.csv
917782,"[Merchants' Carnival Portrait: Hiram Jennings Fancy Groceries, Moberly, Missouri]",Photographs,Photographs,,Albumen silver print,1880s–1890s,1880,1899,True,American,,1880.0,1899.0,https://images.metmuseum.org/CRDImages/ph/original/DP-43423-235.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DP-43423-235.jpg,,"Gift of the Shimshak Brenner Family, in memory of Robert Shimshak, 2024",False,results_harvest_17_departments/met_metadata.csv
623038,"Figure 20: Profound suffering, with resignation",Photographs,Photographs,,Albumen silver print from glass negative,"1854–56, printed 1862",1854,1856,Guillaume-Benjamin-Amand Duchenne de Boulogne,French,,1806.0,1875.0,https://images.metmuseum.org/CRDImages/ph/original/DP304445.jpg,https://images.metmuseum.org/CRDImages/ph/web-large/DP304445.jpg,Science;Men;Portraits,"Purchase, The Buddy Taub Foundation Gift, Dennis A. Roach and Jill Roach, Directors; Harris Brisbane Dick and William E. Dodge Funds; and W. Bruce and Delaney H. Lundberg Gift, 2013",False,results_harvest_17_departments/met_metadata.csv
474336,Portable Icon with the Virgin Eleousa,Medieval Art,Mosaics,Byzantine,"Miniature mosaic set in wax on wood panel, with gold, multicolored stones, and gilded copper",early 1300s,1300,1325,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-38912-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-38912-001.jpg,Madonna and Child,"Gift of John C. Weber, in honor of Philippe de Montebello, 2008",False,results_harvest_new_7_departments/met_metadata.csv
464179,Triptych with the Coronation of the Virgin,Medieval Art,Ivories-Elephant,German,"Elephant ivory with polychromy, gilded decoration, and metal mounts",1325–50,1325,1350,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-33219-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-33219-001.jpg,Angels;Madonna and Child,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
472562,The Fieschi Morgan Staurotheke,Medieval Art,Enamels-Cloisonné,Byzantine,"Gilded silver, gold, enamel worked in cloisonné, and niello",early 9th century,800,835,,,,,,https://images.metmuseum.org/CRDImages/md/original/DT119.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT119.jpg,Christ;Virgin Mary;Crucifixion;Saints,"Gift of J. Pierpont Morgan, 1917",True,results_harvest_new_7_departments/met_metadata.csv
463785,Enthroned Virgin and Child,Medieval Art,Sculpture-Wood,German,"Oak, with paint",ca. 1280,1275,1285,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf16-32-183s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf16-32-183s1.jpg,,"Gift of J. Pierpont Morgan, 1916",False,results_harvest_new_7_departments/met_metadata.csv
478665,Four Gospels in Armenian,Medieval Art,Manuscripts and Illuminations,Armenian,Tempera and gold on paper; stamped leather binding,1434/35,1434,1435,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP228809.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP228809.jpg,Men;Angels;Christ;Virgin Mary;Nativity,"Purchase, Fletcher Fund, Hagop Kevorkian Fund Gift, in memory of Hagop Kevorkian, Tianaderrah Foundation, B.H. Breslauer Foundation, Aso O. Tavitian, Karen Bedrosian Richardson, Elizabeth Mugar Eveillard and Arax Simsarian Gifts and funds from various donors, 2010",False,results_harvest_new_7_departments/met_metadata.csv
477499,Jaharis Byzantine Lectionary,Medieval Art,Manuscripts and Illuminations,Byzantine,"Tempera, gold, and ink on parchment; leather binding",ca. 1100,1100,1100,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP160636.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP160636.jpg,,"Purchase, Mary and Michael Jaharis Gift and Lila Acheson Wallace Gift, 2007",True,results_harvest_new_7_departments/met_metadata.csv
464447,Prayer Bead with the Crucifixion and Jesus before Pilate,Medieval Art,Sculpture-Miniature-Wood,Netherlandish,Boxwood,early 16th century,1500,1525,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP371971.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP371971.jpg,Horses;Christ;Bearing the Cross;Crucifixion,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464251,Diptych with Scenes from the Lives of Jesus and Mary,Medieval Art,Ivories-Elephant,French,Elephant ivory with metal mounts,ca. 1350,1345,1355,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-251s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-251s1.jpg,Christ;Virgin Mary;Adoration of the Magi;Adoration of the Shepherds;Crucifixion,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
469960,Fragment of a Floor Mosaic with a Personification of Ktisis,Medieval Art,Mosaics,Byzantine,Marble and glass,"500–550, with modern restoration",500,500,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-37759-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-37759-001.jpg,Men;Women;Cornucopia,"Harris Brisbane Dick Fund and Fletcher Fund, 1998; Purchase, Lila Acheson Wallace Gift, Dodge Fund, and Rogers Fund, 1999",True,results_harvest_new_7_departments/met_metadata.csv
464294,Virgin and Child,Medieval Art,Ivories-Elephant,French,Elephant ivory with paint,ca. 1275–1300,1275,1300,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-34069-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-34069-001.jpg,,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464483,Chasse with the Crucifixion and Christ in Majesty,Medieval Art,Enamels-Champlevé,French,Gilded copper and champlevé enamel,ca. 1180–90,1180,1190,,,,,,https://images.metmuseum.org/CRDImages/md/original/DT128.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT128.jpg,Apostles;Christ;Saint John the Evangelist;Virgin Mary;Crucifixion,"Gift of J. Pierpont Morgan, 1917",True,results_harvest_new_7_departments/met_metadata.csv
463795,Virgin and Child in Majesty,Medieval Art,Sculpture-Wood,French,"Walnut with paint, tin relief on a lead white ground, and linen",ca. 1175–1200,1175,1200,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP212268.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP212268.jpg,Christ;Madonna and Child;Virgin Mary,"Gift of J. Pierpont Morgan, 1916",True,results_harvest_new_7_departments/met_metadata.csv
701436,Plaques with Scenes from the Story of Joshua,Medieval Art,Bone,Byzantine,"Ivory, traces of polychromy, gilding; bone (border strips)",900–1000,900,1000,,,,,,https://images.metmuseum.org/CRDImages/md/original/DT157.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT157.jpg,Weapons;Men;Flowers,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464148,Virgin and Child,Medieval Art,Ivories-Elephant,North French,Elephant Ivory with paint and gilding,ca. 1250–75,1250,1275,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-191abs1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-191abs1.jpg,,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464018,Plaque with Scenes from the Story of Joshua,Medieval Art,Ivories-Elephant,Byzantine,"Elephant ivory, traces of polychromy, gilding; bone (border strips)",900–1000,900,1000,,,,,,https://images.metmuseum.org/CRDImages/md/original/LC_17_190_137a-cs_1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/LC_17_190_137a-cs_1.jpg,Men,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464453,"Altarpiece with the Lives of Jesus, Saint John the Baptist, and Saint John the Evangelist",Medieval Art,Bone,North Italian,"Bone framed with intarsia and horn, traces of paint and gilding",ca. 1390–1400,1390,1400,Baldassare degli Embriachi,Italian,,1390.0,1409.0,https://images.metmuseum.org/CRDImages/md/original/sf17-190-489s01a.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-489s01a.jpg,Christ;Saint John the Baptist;Saint John the Evangelist;Annunciation;Bearing the Cross;Crucifixion;Nativity,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464273,Diptych with the Adoration of the Magi and the Vera Icon (True Image),Medieval Art,Ivories-Elephant,North French,Elephant ivory with metal mounts,ca. 1325–50,1325,1350,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-33217-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-33217-001.jpg,Angels;Bishops;Christ;Saint Christopher,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464278,Triptych,Medieval Art,Ivories-Elephant,North French,"Elephant ivory, paint, gilding  with metal mounts",1250–1260,1250,1260,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP142954.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP142954.jpg,Angels;Madonna and Child;Saint Paul;Saint Peter;Virgin Mary;Crucifixion,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
467367,Virgin and Child,Medieval Art,Ivories-Elephant,French,Elephant ivory with traces of paint and gold (modern wooden wooden and bone base),ca. 1320–30,1320,1330,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP324357.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP324357.jpg,,"Theodore M. Davis Collection, Bequest of Theodore M. Davis, 1915",False,results_harvest_new_7_departments/met_metadata.csv
468372,"The Three Magi, from an Adoration Group",Medieval Art,Sculpture-Wood,South German,"Wood, gesso, paint, gilding",ca. 1515–20,1515,1520,Hans Thoman,German,,1514.0,1525.0,https://images.metmuseum.org/CRDImages/md/original/DP330356.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP330356.jpg,Men;Adoration of the Magi,"Purchase, Joseph Pulitzer Bequest, 1951",False,results_harvest_new_7_departments/met_metadata.csv
464161,Folding Devotional Shrine with Scenes from Christ's Passion,Medieval Art,Ivories-Elephant,French or German,"Elephant Ivory, with modern paint, gilding, and metal mounts",ca. 1350,1345,1355,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-29452-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-29452-001.jpg,Men;Women;Christ;Bearing the Cross;Crucifixion;Pilate,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464295,Enthroned Virgin and Child,Medieval Art,Ivories-Elephant,French,Elephant ivory with traces of paint and gilding,ca. 1275–1300,1275,1300,,,,,,https://images.metmuseum.org/CRDImages/md/original/LC_17_190_296_s05.jpg,https://images.metmuseum.org/CRDImages/md/web-large/LC_17_190_296_s05.jpg,,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464169,Diptych with Scenes from the Passion,Medieval Art,Ivories-Elephant,French,Elephant ivory with metal mounts,ca. 1350,1345,1355,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP268299.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP268299.jpg,Donkeys;Christ;Virgin Mary;Judas;Crucifixion;Last Supper,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464137,Virgin and Child,Medieval Art,Ivories-Elephant,North French,Elephant ivory,ca. 1250,1245,1255,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-38911-001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-38911-001.jpg,Madonna and Child,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
468339,Diptych with Scenes from the Passion of Jesus,Medieval Art,Ivories-Elephant,French,Elephant ivory with metal mounts,ca. 1350–75,1350,1375,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf50-195s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf50-195s1.jpg,Animals;Men;Women;Christ;Judas;Crucifixion;Last Supper;Agony in the Garden,"Rogers Fund, 1950",False,results_harvest_new_7_departments/met_metadata.csv
464118,Crozier Head with Double Enthroned Christ,Medieval Art,Ivories-Elephant,Italian,Elephant ivory with traces of modern paint and gilding,ca. 1350–1375,1350,1375,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-171s6.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-171s6.jpg,Women;Christ,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
479089,Mirror Case with scenes of paired lovers,Medieval Art,Ivories-Elephant,French,Elephant Ivory,1350–75,1350,1375,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP-28311_001.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP-28311_001.jpg,,"Gift of Bernard Descheemaeker, in honor of Sir Paul Ruddock, 2021",False,results_harvest_new_7_departments/met_metadata.csv
464272,Diptych with Scenes from the Passion,Medieval Art,Ivories-Elephant,French,Elephant ivory with paint and metal mounts,14th century,1300,1399,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-273s3.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-273s3.jpg,Donkeys;Christ;Virgin Mary;Crucifixion;Descent from the Cross;Last Supper,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
468350,Case (étui) with an amorous inscription,Medieval Art,Leatherwork,Italian,"Leather (Cuir bouilli), wood core, red cord",1450–1500,1450,1500,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP154235.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP154235.jpg,,"Rogers Fund, 1950",False,results_harvest_new_7_departments/met_metadata.csv
464441,Half of a Prayer Bead with the Lamentation,Medieval Art,Sculpture-Miniature-Wood,Netherlandish,"Boxwood, silver",early 16th century,1500,1525,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP371012.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP371012.jpg,Madonna and Child;Mary Magdalene;Virgin Mary;Saints,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464132,Right Leaf of a Diptych,Medieval Art,Ivories-Elephant,French,Elephant ivory,14th century,1300,1399,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-176s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-176s1.jpg,Christ;Madonna and Child;Adoration of the Magi,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464440,Half of a Prayer Bead with the Prayer of the Rosary,Medieval Art,Sculpture-Miniature-Wood,Netherlandish,"Boxwood, silver",early 16th century,1500,1525,,,,,,https://images.metmuseum.org/CRDImages/md/original/DP371010.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DP371010.jpg,Virgin Mary;Jesus,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464292,Diptych with the Glorification of the Virgin and the Crucifixion,Medieval Art,Ivories-Elephant,German,Elephant ivory with metal mounts,14th century,1300,1399,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-293s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-293s1.jpg,Madonna and Child;Crucifixion,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464155,Diptych with the Glorification of the Virgin and the Crucifixion,Medieval Art,Ivories-Elephant,French,Elephant ivory with metal mounts,14th century,1300,1399,,,,,,https://images.metmuseum.org/CRDImages/md/original/LC_17_190_198_s01.jpg,https://images.metmuseum.org/CRDImages/md/web-large/LC_17_190_198_s01.jpg,Angels;Madonna and Child;Crucifixion,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
464136,"Box with scenes from the Romance, ""The Chatelaine of Vergy""",Medieval Art,Ivories-Elephant,French,Elephant ivory with gilded Silver mounts,ca. 1320–40,1320,1340,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-180s7.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-180s7.jpg,Men;Women,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
467475,Leaf from a Diptych with the Adoration of the Magi,Medieval Art,Ivories-Elephant,French,"Elephant ivory with traces of paint and gold, metal mounts",ca. 1300–1325,1300,1325,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf32-100-205s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf32-100-205s1.jpg,Jesus;Adoration of the Magi,"The Friedsam Collection, Bequest of Michael Friedsam, 1931",False,results_harvest_new_7_departments/met_metadata.csv
464253,Folding Shrine with Virgin and Child,Medieval Art,Ivories-Elephant,French,Elephant ivory with traces of polychromy and metal mounts,14th century,1300,1399,,,,,,https://images.metmuseum.org/CRDImages/md/original/sf17-190-253s1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/sf17-190-253s1.jpg,Men;Women;Saints,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
468254,Manuscript Illumination with Adoration of the Magi,Medieval Art,Manuscripts and Illuminations,Netherlandish,"Tempera, ink, and shell gold on parchment",ca. 1515–25,1515,1525,Master of James IV of Scotland (probably Gerard Horenbout),Netherlandish,,1480.0,1535.0,https://images.metmuseum.org/CRDImages/md/original/DT11895.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT11895.jpg,Men;Women;Cows;Dogs;Donkeys;Horses;Virgin Mary;Jesus;Adoration of the Magi,"Bequest of George D. Pratt, 1935",False,results_harvest_new_7_departments/met_metadata.csv
468624,Stole with the Martyrdom of St. Catherine,Medieval Art,Textiles-Embroidered,German,Silk with linen underlay,ca. 1200,1197,1203,,,,,,https://images.metmuseum.org/CRDImages/md/original/DT201074.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT201074.jpg,Men;Women;Saint Catherine,"Gift of Irwin Untermyer, 1964",False,results_harvest_new_7_departments/met_metadata.csv
464016,Panel from an Ivory Casket with Scenes of the Story of Joshua,Medieval Art,Ivories-Elephant,Byzantine,"Elephant ivory, traces of polychromy",900–1000,900,1000,,,,,,https://images.metmuseum.org/CRDImages/md/original/LC_17_190_135a-ds_1.jpg,https://images.metmuseum.org/CRDImages/md/web-large/LC_17_190_135a-ds_1.jpg,Men,"Gift of J. Pierpont Morgan, 1917",False,results_harvest_new_7_departments/met_metadata.csv
467421,Leaf from a Manuscript of Valerius Maximus,Medieval Art,Manuscripts and Illuminations,French,"Tempera, ink, and gold on parchment",ca. 1380–90,1375,1385,Workshop of Pierre Remiet,French,,1368.0,1396.0,https://images.metmuseum.org/CRDImages/md/original/DT5143.jpg,https://images.metmuseum.org/CRDImages/md/web-large/DT5143.jpg,Altars;Kings;Men;Ceres;Bishops,"Bequest of Gwynne M. Andrews, 1930",False,results_harvest_new_7_departments/met_metadata.csv
